Wavenumber,Polystyrene_01,Polystyrene_02,Polystyrene_03,Polystyrene_04,Polystyrene_05,Polystyrene_06,Polystyrene_07,Polystyrene_08,Polystyrene_09,Polystyrene_10,Polystyrene_11,Polystyrene_12,Polystyrene_13,Polystyrene_14,Polystyrene_15,Polystyrene_16,Polystyrene_17,Polystyrene_18,Polystyrene_19,Polystyrene_20,PMMA_01,PMMA_02,PMMA_03,PMMA_04,PMMA_05,PMMA_06,PMMA_07,PMMA_08,PMMA_09,PMMA_10,PMMA_11,PMMA_12,PMMA_13,PMMA_14,PMMA_15,PMMA_16,PMMA_17,PMMA_18,PMMA_19,PMMA_20,Polyethylene_01,Polyethylene_02,Polyethylene_03,Polyethylene_04,Polyethylene_05,Polyethylene_06,Polyethylene_07,Polyethylene_08,Polyethylene_09,Polyethylene_10,Polyethylene_11,Polyethylene_12,Polyethylene_13,Polyethylene_14,Polyethylene_15,Polyethylene_16,Polyethylene_17,Polyethylene_18,Polyethylene_19,Polyethylene_20
1727.118644,0.000000,0.006122,0.000000,0.001391,0.006739,0.018755,0.009703,0.019430,0.000000,0.000899,0.017969,0.000000,0.012336,0.006660,0.000000,0.000610,0.045218,0.044035,0.005961,0.011741,1.079957,1.118386,1.032387,1.030266,1.009159,1.082836,1.022704,1.082307,0.937666,1.053777,1.047413,1.061836,1.048370,1.031007,1.133551,0.907807,1.047099,1.053453,1.077270,0.944292,0.000000,0.039360,0.001090,0.006560,0.001897,0.000000,0.045537,0.000000,0.028260,0.000000,0.000000,0.018196,0.009752,0.000000,0.011657,0.007746,0.000000,0.036917,0.000000,0.000000
1732.049307,0.012803,0.005793,0.031916,0.050823,0.000384,0.039669,0.000000,0.035821,0.009499,0.031382,0.015762,0.000000,0.052271,0.000000,0.000000,0.004601,0.027152,0.030737,0.028586,0.000000,0.740545,0.870008,0.719121,0.681424,0.874746,0.846732,0.627168,0.901989,0.640832,0.901955,0.898424,0.714990,0.745703,0.635811,0.858159,0.674506,0.716334,0.779017,0.740271,0.614019,0.032035,0.056880,0.012864,0.037113,0.000000,0.000000,0.010678,0.000000,0.015212,0.000000,0.000000,0.000000,0.037994,0.011547,0.032664,0.000000,0.000000,0.002796,0.035530,0.000000
1736.979969,0.038595,0.000000,0.019584,0.015438,0.009807,0.032845,0.000000,0.011865,0.035055,0.032195,0.047872,0.020360,0.000000,0.007492,0.041231,0.003714,0.000000,0.008633,0.000000,0.000000,0.388278,0.505840,0.431806,0.384916,0.518770,0.446599,0.357664,0.525903,0.335128,0.483084,0.481517,0.393961,0.435816,0.347266,0.500712,0.388408,0.403426,0.448811,0.401140,0.311419,0.024486,0.004297,0.031633,0.012532,0.003807,0.010055,0.017933,0.016900,0.042396,0.013146,0.001858,0.000000,0.026335,0.000000,0.024568,0.000000,0.001184,0.008411,0.012350,0.005832
1741.910632,0.029172,0.000000,0.000000,0.018122,0.018762,0.014224,0.000000,0.036925,0.010021,0.002950,0.009191,0.000000,0.021125,0.000000,0.025474,0.024790,0.054911,0.036687,0.035902,0.007879,0.234843,0.252973,0.253387,0.225715,0.240771,0.269292,0.223823,0.296259,0.177576,0.293494,0.302872,0.221658,0.247354,0.180788,0.292437,0.209995,0.229656,0.260059,0.227029,0.212857,0.000000,0.030690,0.018397,0.012082,0.000058,0.000000,0.021030,0.017379,0.006950,0.022637,0.012879,0.000000,0.010936,0.000000,0.000000,0.014050,0.000000,0.030463,0.022385,0.020650
1746.841294,0.000000,0.000561,0.018310,0.005117,0.033541,0.000000,0.000000,0.028036,0.013605,0.000000,0.039756,0.026234,0.004805,0.000000,0.004551,0.048391,0.039423,0.006106,0.027991,0.000000,0.142057,0.157073,0.174901,0.145744,0.173705,0.179499,0.147702,0.161468,0.136539,0.182659,0.150766,0.157508,0.174616,0.125397,0.203018,0.141789,0.123501,0.162469,0.142737,0.132133,0.001786,0.021449,0.021633,0.016149,0.017267,0.007439,0.007339,0.000000,0.023980,0.021894,0.000000,0.009361,0.037207,0.015042,0.000000,0.004677,0.014654,0.040729,0.024544,0.000000
1751.771957,0.000000,0.000000,0.000000,0.000000,0.031893,0.000000,0.012775,0.024452,0.000000,0.039917,0.036894,0.014486,0.021358,0.000000,0.010946,0.000000,0.033537,0.010818,0.055184,0.004511,0.093662,0.122310,0.110366,0.097346,0.136971,0.133203,0.103842,0.090323,0.083922,0.154685,0.103997,0.093675,0.113640,0.115113,0.123592,0.081968,0.070930,0.116233,0.099514,0.094722,0.000000,0.026821,0.001530,0.027320,0.036246,0.024033,0.000000,0.019252,0.018023,0.000000,0.028203,0.000000,0.001641,0.000000,0.028563,0.025207,0.020629,0.000000,0.005918,0.003517
1756.702619,0.002665,0.011168,0.000000,0.000000,0.020242,0.000000,0.009866,0.012137,0.032658,0.000000,0.000000,0.000000,0.027192,0.000000,0.010776,0.021866,0.042494,0.000000,0.017211,0.001405,0.077816,0.080341,0.102803,0.105070,0.068936,0.112179,0.065226,0.074445,0.069690,0.090530,0.096273,0.079294,0.057628,0.048440,0.073707,0.067976,0.094849,0.058360,0.111130,0.070384,0.000000,0.043073,0.007588,0.000000,0.007860,0.010768,0.000000,0.012864,0.011032,0.000000,0.001994,0.005971,0.000000,0.001581,0.016050,0.019201,0.000000,0.026014,0.000000,0.020575
1761.633282,0.016962,0.000000,0.000000,0.015336,0.037430,0.000000,0.000000,0.007594,0.000000,0.020508,0.025806,0.025632,0.018346,0.007203,0.000000,0.013910,0.000000,0.039083,0.016187,0.000000,0.059861,0.073517,0.054969,0.052397,0.044363,0.080197,0.060716,0.058541,0.038701,0.070346,0.049953,0.080515,0.058222,0.063197,0.099188,0.083554,0.066119,0.067427,0.076132,0.076771,0.000000,0.000000,0.021190,0.018482,0.000000,0.000000,0.004312,0.014930,0.000000,0.016004,0.018729,0.000000,0.002840,0.012176,0.000000,0.025582,0.000000,0.036826,0.039999,0.003195
1766.563945,0.007972,0.000000,0.000000,0.015015,0.022100,0.000000,0.007332,0.012189,0.021228,0.003192,0.011065,0.032165,0.020405,0.003200,0.003474,0.006086,0.012079,0.035168,0.021433,0.003301,0.038147,0.047879,0.047342,0.035643,0.057789,0.076158,0.042264,0.036439,0.031475,0.053773,0.073652,0.068945,0.034520,0.051429,0.069251,0.027122,0.088083,0.054100,0.037179,0.034993,0.019957,0.011328,0.013116,0.015596,0.005188,0.004074,0.027970,0.034009,0.013255,0.030936,0.000000,0.001432,0.041343,0.019682,0.014638,0.031338,0.000000,0.043781,0.000000,0.000000
1771.494607,0.015500,0.000360,0.000000,0.003599,0.036761,0.000000,0.000000,0.017922,0.008686,0.000000,0.004162,0.012766,0.020667,0.000000,0.000000,0.020957,0.009610,0.008619,0.018541,0.000000,0.038703,0.043724,0.056648,0.045466,0.043956,0.079297,0.000000,0.057046,0.022746,0.064637,0.076095,0.011784,0.027969,0.039962,0.043264,0.006747,0.035282,0.057561,0.015027,0.050069,0.006721,0.000000,0.013093,0.008863,0.001586,0.000000,0.009451,0.000000,0.041566,0.031126,0.002658,0.000000,0.017554,0.000000,0.014685,0.026054,0.003717,0.018474,0.012223,0.006850
1776.425270,0.016958,0.009170,0.000000,0.000000,0.000000,0.004390,0.000000,0.026198,0.000000,0.019827,0.000000,0.005509,0.005750,0.000000,0.000000,0.000000,0.039831,0.011360,0.015884,0.018570,0.034957,0.022749,0.016158,0.058600,0.030196,0.003820,0.051398,0.019450,0.013096,0.048195,0.046183,0.056736,0.013110,0.048497,0.036603,0.058467,0.057330,0.030027,0.053434,0.010258,0.001233,0.014930,0.017361,0.046538,0.000000,0.000000,0.024274,0.017026,0.014085,0.014890,0.033879,0.009009,0.038570,0.000000,0.018954,0.016303,0.000000,0.004951,0.017363,0.002433
1781.355932,0.006220,0.000000,0.005604,0.000000,0.000000,0.000596,0.000000,0.024350,0.025174,0.014187,0.000000,0.033664,0.012114,0.000000,0.015346,0.026943,0.000000,0.017578,0.000000,0.000000,0.021250,0.061091,0.038163,0.050305,0.066430,0.056535,0.018017,0.039148,0.017465,0.033003,0.048737,0.019746,0.021056,0.017608,0.031563,0.042859,0.036842,0.028691,0.028413,0.039446,0.000000,0.054532,0.039714,0.000000,0.007371,0.029878,0.000000,0.030026,0.002112,0.000000,0.000000,0.030056,0.000000,0.000000,0.004797,0.000000,0.000000,0.027901,0.004260,0.000000
1786.286595,0.010859,0.000000,0.000000,0.001916,0.034623,0.047252,0.000000,0.011367,0.006933,0.043388,0.028215,0.027703,0.000000,0.032759,0.000000,0.015645,0.012975,0.020554,0.000000,0.000000,0.014601,0.028746,0.039132,0.022000,0.060164,0.028201,0.016785,0.038961,0.015004,0.048757,0.064088,0.030458,0.024554,0.051428,0.035096,0.025146,0.039576,0.038380,0.031371,0.008514,0.045109,0.001766,0.034662,0.016150,0.000000,0.000000,0.000000,0.003160,0.011759,0.025748,0.015422,0.012214,0.000000,0.000000,0.011019,0.023126,0.000000,0.000000,0.013980,0.018521
1791.217257,0.015289,0.000000,0.012658,0.000000,0.000000,0.014678,0.027844,0.017966,0.009848,0.058305,0.014072,0.000000,0.009706,0.001251,0.019955,0.000000,0.045672,0.032138,0.007440,0.000000,0.020728,0.010429,0.061176,0.033845,0.042149,0.041235,0.016283,0.000000,0.027040,0.068395,0.042700,0.024291,0.023919,0.017319,0.000000,0.016053,0.029405,0.079630,0.043008,0.006124,0.000000,0.012292,0.035644,0.020332,0.000000,0.000000,0.017488,0.035956,0.001366,0.019399,0.000000,0.001243,0.022590,0.005290,0.021718,0.026431,0.011843,0.045042,0.011537,0.000000
1796.147920,0.010050,0.000000,0.000000,0.023949,0.015268,0.000000,0.000000,0.023779,0.014747,0.014233,0.025753,0.000000,0.002592,0.000000,0.008816,0.040931,0.030221,0.018132,0.012520,0.000000,0.032908,0.041319,0.016589,0.025733,0.026908,0.034278,0.000000,0.011944,0.080755,0.057576,0.054025,0.025308,0.061420,0.040498,0.029325,0.027028,0.045955,0.018960,0.000000,0.026013,0.006061,0.009835,0.017359,0.020544,0.007470,0.002555,0.000000,0.000000,0.006681,0.003697,0.000000,0.022463,0.012445,0.050827,0.010091,0.020574,0.025038,0.011423,0.013224,0.033645
1801.078582,0.020619,0.000000,0.000000,0.028497,0.018951,0.011102,0.024591,0.000000,0.006201,0.035987,0.002214,0.000000,0.011421,0.000000,0.020551,0.027227,0.011893,0.024152,0.000000,0.000000,0.038085,0.035944,0.034837,0.016365,0.020444,0.011205,0.000000,0.040260,0.012230,0.053471,0.054415,0.007991,0.013433,0.011183,0.014069,0.013286,0.033625,0.064286,0.007546,0.005495,0.020398,0.028180,0.000000,0.043236,0.019795,0.004813,0.029168,0.000000,0.000000,0.000000,0.019565,0.000000,0.000000,0.011230,0.023092,0.000000,0.004155,0.000000,0.016374,0.008990
1806.009245,0.045228,0.032701,0.000000,0.058655,0.011958,0.000000,0.026079,0.003000,0.000000,0.036349,0.015327,0.000000,0.028450,0.013230,0.022809,0.032963,0.052139,0.000000,0.000000,0.028321,0.020875,0.029651,0.014350,0.025406,0.040771,0.011769,0.000000,0.031281,0.000000,0.015840,0.010413,0.027603,0.016344,0.024471,0.032171,0.036179,0.014446,0.010086,0.020224,0.043646,0.008926,0.015195,0.000000,0.000000,0.012268,0.011588,0.011648,0.000000,0.021418,0.004112,0.042648,0.000000,0.021961,0.000000,0.019267,0.019257,0.007585,0.025563,0.000000,0.000000
1810.939908,0.022206,0.000000,0.000000,0.023527,0.012604,0.000000,0.000000,0.002464,0.014947,0.008264,0.016216,0.000000,0.022366,0.000000,0.029224,0.000000,0.000000,0.011536,0.012682,0.000000,0.011871,0.028507,0.015090,0.023644,0.019433,0.033673,0.026162,0.017001,0.031149,0.022445,0.064753,0.034030,0.012039,0.013080,0.028087,0.012178,0.019917,0.026374,0.040482,0.003807,0.020711,0.006843,0.013185,0.010984,0.000000,0.000000,0.010164,0.014902,0.001662,0.034806,0.018602,0.025223,0.054134,0.000000,0.016838,0.029859,0.011453,0.040576,0.000000,0.013149
1815.870570,0.012556,0.015746,0.000000,0.000000,0.045863,0.000000,0.001290,0.013194,0.000000,0.002127,0.000000,0.017531,0.023892,0.000000,0.018064,0.006532,0.026825,0.000000,0.031548,0.010904,0.014963,0.016429,0.000000,0.014018,0.049451,0.022018,0.038077,0.000000,0.000000,0.025916,0.046545,0.004865,0.008188,0.047035,0.002194,0.005368,0.016671,0.007777,0.013180,0.050661,0.000000,0.007138,0.000000,0.001500,0.022878,0.000000,0.000000,0.032001,0.005018,0.037592,0.007188,0.000000,0.022400,0.000000,0.000000,0.019140,0.023101,0.030782,0.027985,0.006470
1820.801233,0.000000,0.000000,0.000000,0.000000,0.000000,0.026655,0.000000,0.011926,0.007708,0.046530,0.000000,0.003719,0.034772,0.000000,0.019469,0.001903,0.014760,0.049074,0.014429,0.000000,0.047323,0.020245,0.006311,0.041797,0.044278,0.036900,0.017380,0.000176,0.003516,0.000000,0.028095,0.013978,0.006509,0.000000,0.044415,0.026019,0.021457,0.047937,0.015190,0.036190,0.000000,0.018210,0.000000,0.000000,0.008836,0.000000,0.012246,0.006368,0.006753,0.007960,0.000000,0.000000,0.000000,0.000000,0.016767,0.004714,0.020055,0.000000,0.000000,0.025051
1825.731895,0.018542,0.009369,0.003356,0.000000,0.036767,0.011454,0.001680,0.012267,0.000000,0.011154,0.028858,0.003948,0.000000,0.004156,0.003461,0.023080,0.027892,0.042112,0.030426,0.000000,0.029544,0.000000,0.042825,0.003123,0.010241,0.016886,0.000000,0.013610,0.012601,0.051942,0.038931,0.027970,0.012011,0.005461,0.033006,0.000840,0.023390,0.025271,0.012401,0.022830,0.000000,0.000000,0.005301,0.006451,0.033648,0.003358,0.000000,0.012341,0.000000,0.017541,0.000000,0.000000,0.005777,0.002549,0.021028,0.000000,0.013558,0.047425,0.012502,0.020583
1830.662558,0.000000,0.000000,0.014173,0.000000,0.062204,0.000000,0.013926,0.001225,0.000000,0.017261,0.023726,0.026001,0.023225,0.008198,0.016950,0.036506,0.013951,0.029902,0.035855,0.000000,0.000000,0.000000,0.030978,0.034517,0.034226,0.059979,0.038325,0.034069,0.018878,0.000000,0.029678,0.032000,0.006977,0.041188,0.002559,0.024882,0.010996,0.025865,0.011676,0.031793,0.000000,0.000000,0.050248,0.024401,0.012139,0.009453,0.032659,0.012795,0.034129,0.042789,0.004832,0.015376,0.004293,0.009347,0.000000,0.000000,0.017285,0.028364,0.035902,0.002934
1835.593220,0.000000,0.002878,0.013694,0.004489,0.021351,0.000000,0.002244,0.029070,0.000000,0.012531,0.004710,0.000000,0.015429,0.009129,0.000000,0.000000,0.004029,0.037037,0.032130,0.000000,0.011829,0.000000,0.024054,0.046723,0.048240,0.017984,0.008560,0.019663,0.018921,0.027348,0.027692,0.018342,0.022664,0.029390,0.000000,0.000000,0.007798,0.040149,0.014558,0.023868,0.000000,0.042393,0.011019,0.012156,0.003076,0.005584,0.021470,0.024837,0.038953,0.000000,0.005072,0.016097,0.000000,0.005829,0.000000,0.044080,0.000000,0.020328,0.013771,0.015971
1840.523883,0.026965,0.014180,0.000000,0.025092,0.020621,0.017794,0.019972,0.021989,0.000000,0.015386,0.019410,0.001260,0.014173,0.000000,0.002226,0.011931,0.022686,0.053130,0.010289,0.021833,0.003183,0.025277,0.064697,0.046521,0.031388,0.057730,0.000000,0.008730,0.021583,0.000000,0.006209,0.016739,0.016856,0.014272,0.005399,0.004168,0.017598,0.044650,0.001206,0.061591,0.021417,0.023671,0.013446,0.051671,0.000000,0.000000,0.010100,0.000000,0.000000,0.004961,0.026285,0.009554,0.000158,0.000000,0.012391,0.012626,0.010919,0.017936,0.000000,0.032022
1845.454545,0.024304,0.035543,0.000000,0.018678,0.034074,0.009588,0.023358,0.000000,0.006766,0.006979,0.032919,0.006822,0.000000,0.000000,0.020158,0.009245,0.000000,0.033991,0.010623,0.000000,0.005596,0.041567,0.030063,0.012856,0.002202,0.008413,0.000000,0.014056,0.014846,0.021589,0.016052,0.020135,0.000000,0.010056,0.023483,0.016933,0.000000,0.009283,0.000000,0.028391,0.000000,0.010527,0.009713,0.000000,0.025634,0.000000,0.000000,0.011140,0.054318,0.009968,0.000000,0.023485,0.000000,0.002645,0.016012,0.029358,0.000000,0.039921,0.009848,0.032344
1850.385208,0.008904,0.007425,0.000000,0.018258,0.053958,0.007535,0.008197,0.017286,0.027816,0.031241,0.053566,0.000000,0.025334,0.000000,0.005707,0.029985,0.028383,0.000000,0.000000,0.004059,0.000000,0.016453,0.000000,0.004251,0.014080,0.030840,0.016446,0.023469,0.036196,0.033664,0.016924,0.005234,0.008673,0.000000,0.039575,0.000639,0.024331,0.025151,0.003827,0.008845,0.025361,0.018497,0.013740,0.023368,0.020616,0.000000,0.023871,0.000000,0.009402,0.020501,0.000000,0.008862,0.010017,0.000000,0.000000,0.008068,0.010481,0.028977,0.006988,0.014156
1855.315871,0.000000,0.006149,0.011587,0.011513,0.000000,0.000000,0.007889,0.000000,0.000000,0.040359,0.005661,0.000296,0.035634,0.015485,0.014677,0.010839,0.013319,0.013417,0.005559,0.006777,0.011622,0.014302,0.016210,0.000000,0.012505,0.040296,0.038880,0.000000,0.031200,0.027955,0.040995,0.016832,0.013669,0.009195,0.000402,0.030889,0.023439,0.011658,0.021376,0.025809,0.021808,0.034727,0.000000,0.022871,0.027424,0.000000,0.000278,0.021876,0.000145,0.000000,0.023073,0.011032,0.009380,0.000000,0.011030,0.000000,0.002932,0.021231,0.005956,0.006611
1860.246533,0.004945,0.000000,0.000000,0.019565,0.022697,0.000000,0.000894,0.047750,0.008810,0.011207,0.032231,0.015088,0.033587,0.020989,0.000000,0.000000,0.035396,0.000000,0.026756,0.000000,0.000000,0.038936,0.018540,0.005916,0.020568,0.000000,0.005710,0.000000,0.006509,0.003193,0.030333,0.005717,0.003258,0.019831,0.002371,0.011203,0.000000,0.040876,0.030756,0.012790,0.000000,0.005972,0.015689,0.019744,0.000000,0.012914,0.034831,0.028940,0.013400,0.021924,0.015315,0.024864,0.020616,0.000000,0.040829,0.035345,0.003300,0.024252,0.017566,0.000000
1865.177196,0.000000,0.014395,0.025762,0.033728,0.017808,0.002311,0.008208,0.008939,0.000000,0.000000,0.058752,0.001995,0.014472,0.024428,0.031288,0.008033,0.011109,0.002526,0.000000,0.015143,0.000538,0.012055,0.047934,0.050798,0.018748,0.003676,0.000969,0.009105,0.012121,0.006670,0.028905,0.004277,0.003763,0.034320,0.025336,0.016426,0.000000,0.000000,0.012043,0.017391,0.000000,0.022116,0.025132,0.029041,0.000000,0.026045,0.028532,0.000000,0.015992,0.000000,0.000000,0.000000,0.026934,0.016112,0.000000,0.020837,0.012545,0.024519,0.000000,0.013265
1870.107858,0.023122,0.000000,0.000000,0.000000,0.031271,0.017146,0.000000,0.010085,0.000000,0.018865,0.022607,0.024599,0.026940,0.003601,0.000000,0.000000,0.007156,0.000000,0.043100,0.000000,0.036344,0.030052,0.003138,0.000000,0.011659,0.027171,0.007265,0.030065,0.000000,0.034433,0.019789,0.000000,0.005896,0.029429,0.014903,0.000000,0.015626,0.058749,0.004648,0.008038,0.000000,0.011966,0.015695,0.013398,0.027393,0.000000,0.002869,0.017535,0.000000,0.030419,0.000167,0.056061,0.025997,0.000000,0.011397,0.033526,0.006210,0.022316,0.014354,0.018018
1875.038521,0.052315,0.018859,0.000000,0.000000,0.024111,0.000000,0.009250,0.018717,0.000000,0.000000,0.047359,0.000000,0.031834,0.021675,0.013748,0.000000,0.026207,0.017083,0.044606,0.007817,0.027274,0.025859,0.026509,0.000000,0.033303,0.039781,0.000000,0.027512,0.027228,0.016651,0.043214,0.000000,0.017953,0.038222,0.014655,0.022445,0.000000,0.015541,0.031154,0.008866,0.000000,0.043924,0.016332,0.026885,0.003236,0.000000,0.012253,0.010064,0.015523,0.012643,0.013490,0.013940,0.018736,0.000000,0.008524,0.013518,0.000000,0.020034,0.031460,0.009206
1879.969183,0.015597,0.003092,0.009562,0.000000,0.033163,0.000000,0.005644,0.013641,0.000000,0.006572,0.000000,0.005513,0.047336,0.000323,0.006200,0.012436,0.041065,0.024271,0.011502,0.022630,0.000000,0.000000,0.036225,0.021204,0.042086,0.043383,0.002010,0.000000,0.011760,0.019692,0.000000,0.016293,0.010223,0.019547,0.013270,0.013675,0.023539,0.000000,0.019022,0.033099,0.000000,0.000000,0.011724,0.013674,0.000000,0.000000,0.048779,0.026952,0.000000,0.005263,0.000000,0.047411,0.002696,0.000000,0.005475,0.000000,0.036429,0.024162,0.001921,0.000000
1884.899846,0.000000,0.035210,0.022034,0.036825,0.013745,0.021128,0.000000,0.016226,0.000000,0.040110,0.047127,0.000000,0.037118,0.000000,0.023430,0.002821,0.000000,0.000588,0.035272,0.005056,0.000000,0.023462,0.004280,0.017076,0.007463,0.029232,0.016248,0.008153,0.048934,0.034085,0.005730,0.022724,0.000000,0.000401,0.009482,0.000000,0.033268,0.024362,0.022032,0.017324,0.000000,0.000000,0.023998,0.009500,0.014711,0.001951,0.027751,0.000181,0.021724,0.029813,0.000000,0.010498,0.020729,0.014817,0.002951,0.038239,0.004473,0.046517,0.017818,0.000000
1889.830508,0.000000,0.000000,0.009609,0.031039,0.022261,0.000000,0.040598,0.045164,0.009282,0.059680,0.021438,0.000089,0.018506,0.000000,0.000000,0.016833,0.021344,0.012223,0.000000,0.003470,0.000000,0.021365,0.020142,0.000000,0.000000,0.037628,0.000000,0.000000,0.003178,0.000000,0.037503,0.017328,0.006007,0.006569,0.046472,0.016388,0.023889,0.004249,0.006586,0.031554,0.006583,0.047333,0.000000,0.001895,0.000000,0.000000,0.034276,0.014227,0.000000,0.014877,0.006206,0.030588,0.022444,0.056114,0.011890,0.006293,0.011161,0.001877,0.034659,0.000000
1894.761171,0.010737,0.000000,0.022387,0.021243,0.009359,0.019898,0.000000,0.021416,0.007914,0.024876,0.000000,0.000000,0.017718,0.000000,0.000000,0.000000,0.030375,0.022374,0.000000,0.000000,0.000000,0.000000,0.000000,0.004572,0.024122,0.000000,0.028237,0.000383,0.041865,0.021761,0.014036,0.011095,0.028125,0.039087,0.032526,0.017785,0.032260,0.019711,0.001233,0.012475,0.000472,0.000337,0.000000,0.010802,0.028049,0.000000,0.006597,0.000000,0.000000,0.000000,0.016627,0.017087,0.079162,0.000000,0.001983,0.018055,0.000000,0.000000,0.018023,0.007608
1899.691834,0.008584,0.019732,0.005853,0.000000,0.009514,0.004871,0.000000,0.032414,0.004471,0.000000,0.035465,0.025088,0.018989,0.000000,0.000000,0.054461,0.000000,0.014551,0.011584,0.002253,0.000000,0.000000,0.020147,0.011637,0.017468,0.012016,0.000000,0.009869,0.000000,0.039493,0.032049,0.003786,0.000000,0.014265,0.008982,0.000000,0.013271,0.021254,0.017232,0.016257,0.004685,0.007642,0.002547,0.031117,0.022486,0.009803,0.030467,0.028268,0.007190,0.030836,0.000000,0.015208,0.012731,0.031138,0.000000,0.017879,0.000000,0.006507,0.000081,0.002076
1904.622496,0.000000,0.000000,0.025565,0.010831,0.018971,0.016344,0.006922,0.037711,0.000000,0.032190,0.040273,0.014644,0.020051,0.017459,0.001076,0.034968,0.003713,0.014191,0.018627,0.013234,0.004698,0.000000,0.000000,0.000000,0.024898,0.044152,0.024007,0.000643,0.000000,0.048637,0.048130,0.019012,0.017827,0.036803,0.037292,0.000000,0.030450,0.038022,0.005636,0.009410,0.005230,0.000000,0.010843,0.009804,0.000000,0.004381,0.000000,0.055868,0.000000,0.009346,0.000000,0.009446,0.024646,0.000000,0.017746,0.027898,0.000000,0.028156,0.000000,0.004073
1909.553159,0.013902,0.000000,0.025842,0.003503,0.019010,0.031872,0.000000,0.000000,0.045311,0.000000,0.043128,0.010660,0.007646,0.030768,0.000000,0.024979,0.030789,0.000000,0.015088,0.000000,0.000000,0.041833,0.011360,0.022613,0.004951,0.009618,0.017388,0.000000,0.000000,0.029109,0.034629,0.001813,0.002082,0.000000,0.048549,0.000000,0.027586,0.000000,0.029139,0.040470,0.027671,0.000000,0.022117,0.031335,0.009216,0.000000,0.028419,0.018583,0.024743,0.019760,0.013958,0.004154,0.031377,0.021134,0.038850,0.020806,0.003677,0.013292,0.000000,0.001931
1914.483821,0.000000,0.000000,0.001637,0.009190,0.000509,0.012859,0.000000,0.047902,0.003636,0.005854,0.043018,0.033248,0.029465,0.000000,0.016251,0.000000,0.004746,0.009530,0.002693,0.000000,0.022071,0.054993,0.048782,0.000000,0.022468,0.014933,0.004132,0.000000,0.020793,0.003911,0.000000,0.008720,0.070579,0.003638,0.023099,0.011876,0.012611,0.025862,0.000000,0.046680,0.041879,0.020315,0.000000,0.015312,0.003021,0.000000,0.034102,0.042356,0.035702,0.038279,0.000000,0.034122,0.032593,0.016320,0.001641,0.036994,0.002419,0.021204,0.016106,0.019778
1919.414484,0.031868,0.000000,0.029332,0.004359,0.049923,0.014421,0.000000,0.029922,0.000000,0.045625,0.021382,0.026454,0.004347,0.007615,0.032614,0.000000,0.008133,0.031758,0.054722,0.004099,0.008168,0.029811,0.025396,0.025522,0.000797,0.000000,0.005661,0.000000,0.032651,0.033960,0.016920,0.035255,0.017073,0.000000,0.020066,0.011930,0.016399,0.039394,0.014012,0.016081,0.006056,0.034470,0.014357,0.018678,0.014091,0.000000,0.012401,0.042552,0.000000,0.000000,0.000000,0.022945,0.000000,0.000000,0.017581,0.010105,0.013686,0.033456,0.005373,0.000000
1924.345146,0.030999,0.006003,0.006390,0.017114,0.019279,0.000000,0.000000,0.034801,0.036765,0.031726,0.008763,0.014188,0.002498,0.005869,0.000000,0.000000,0.049971,0.022178,0.023975,0.000000,0.000000,0.045171,0.018966,0.008652,0.036788,0.015697,0.005099,0.003300,0.000000,0.049958,0.001045,0.000000,0.007021,0.016521,0.005719,0.007439,0.000000,0.000000,0.008398,0.033456,0.004325,0.027798,0.010583,0.041736,0.000000,0.017017,0.024751,0.009398,0.000000,0.027410,0.019832,0.037647,0.015333,0.000000,0.025341,0.031490,0.000000,0.027445,0.009505,0.009266
1929.275809,0.031419,0.047791,0.004989,0.000659,0.000000,0.000000,0.000000,0.002071,0.017619,0.000000,0.013875,0.000000,0.022391,0.000000,0.000000,0.007576,0.002807,0.000000,0.023928,0.009511,0.038865,0.000000,0.020715,0.000000,0.047412,0.000000,0.041114,0.010130,0.031668,0.005440,0.028837,0.000000,0.004146,0.000000,0.016644,0.047798,0.000000,0.032024,0.000000,0.000000,0.002909,0.000000,0.024181,0.000000,0.000000,0.000000,0.009754,0.015847,0.000000,0.030623,0.000000,0.000000,0.000000,0.000000,0.000000,0.040854,0.024452,0.029652,0.070074,0.000000
1934.206471,0.003384,0.024474,0.000000,0.023159,0.041637,0.012015,0.007628,0.032363,0.000000,0.000000,0.021446,0.000000,0.006472,0.000000,0.012190,0.052948,0.004257,0.012693,0.031223,0.001869,0.020975,0.042195,0.056367,0.000000,0.000387,0.025085,0.000000,0.017711,0.005344,0.003929,0.038468,0.004152,0.000000,0.000000,0.018352,0.010776,0.032846,0.033153,0.001645,0.000000,0.023063,0.012650,0.003113,0.017538,0.019141,0.025130,0.011595,0.017296,0.000000,0.054641,0.014906,0.000000,0.034858,0.022641,0.000000,0.007542,0.019234,0.035580,0.020165,0.017744
1939.137134,0.021201,0.000000,0.000000,0.012133,0.008390,0.028033,0.021716,0.025131,0.028048,0.033823,0.029273,0.001519,0.012160,0.000000,0.028893,0.035943,0.000000,0.022424,0.021971,0.029130,0.009987,0.052280,0.027811,0.000000,0.000000,0.044216,0.032184,0.000000,0.005464,0.014007,0.016586,0.000000,0.000000,0.010509,0.037735,0.014009,0.033320,0.009049,0.000000,0.030586,0.018307,0.052131,0.022477,0.035012,0.000000,0.001052,0.021239,0.033523,0.000000,0.000000,0.046244,0.016743,0.000000,0.030234,0.000000,0.000000,0.000000,0.030529,0.000070,0.011942
