Wavenumber,Silicon_01,Silicon_02,Silicon_03,Silicon_04,Silicon_05,Silicon_06,Silicon_07,Silicon_08,Silicon_09,Silicon_10,Silicon_11,Silicon_12,Silicon_13,Silicon_14,Silicon_15,Silicon_16,Silicon_17,Silicon_18,Silicon_19,Silicon_20,Diamond_01,Diamond_02,Diamond_03,Diamond_04,Diamond_05,Diamond_06,Diamond_07,Diamond_08,Diamond_09,Diamond_10,Diamond_11,Diamond_12,Diamond_13,Diamond_14,Diamond_15,Diamond_16,Diamond_17,Diamond_18,Diamond_19,Diamond_20,Graphene_01,Graphene_02,Graphene_03,Graphene_04,Graphene_05,Graphene_06,Graphene_07,Graphene_08,Graphene_09,Graphene_10,Graphene_11,Graphene_12,Graphene_13,Graphene_14,Graphene_15,Graphene_16,Graphene_17,Graphene_18,Graphene_19,Graphene_20
1860.246533,0.026140,0.000000,0.000000,0.000000,0.029647,0.030637,0.002750,0.004710,0.011214,0.000000,0.033774,0.022314,0.000000,0.024262,0.030129,0.005120,0.008502,0.000000,0.030408,0.019908,0.014361,0.056705,0.033880,0.022492,0.006516,0.010413,0.036756,0.030296,0.000000,0.019926,0.031332,0.020374,0.000000,0.011002,0.012248,0.011666,0.000000,0.007442,0.027942,0.005717,0.016684,0.026638,0.051435,0.000000,0.006148,0.001766,0.000000,0.018976,0.023403,0.002789,0.014486,0.030784,0.039077,0.000000,0.043777,0.054211,0.010711,0.022949,0.019615,0.052193
1865.177196,0.050801,0.016307,0.000000,0.000000,0.000000,0.034529,0.000000,0.004709,0.025443,0.000000,0.030758,0.017892,0.004064,0.004314,0.000000,0.011627,0.012462,0.000000,0.005815,0.010152,0.034887,0.021426,0.000000,0.049138,0.000498,0.024333,0.021610,0.035434,0.009032,0.030014,0.014780,0.000000,0.010083,0.000000,0.000000,0.008906,0.017928,0.000000,0.000000,0.016820,0.016251,0.051233,0.017906,0.023994,0.020122,0.002161,0.022911,0.000000,0.000000,0.040457,0.034515,0.009272,0.000957,0.000000,0.000000,0.039373,0.046511,0.018327,0.054478,0.019702
1870.107858,0.027828,0.000000,0.019355,0.000000,0.000263,0.000000,0.000000,0.005485,0.025941,0.020089,0.029736,0.007842,0.000000,0.000000,0.000000,0.004987,0.000000,0.049181,0.022115,0.035864,0.026903,0.030332,0.000000,0.000000,0.000000,0.037596,0.025569,0.004084,0.033598,0.000000,0.000000,0.027841,0.000000,0.000000,0.001433,0.009679,0.000000,0.040757,0.005258,0.001367,0.029440,0.053737,0.000000,0.009711,0.011268,0.045981,0.033490,0.040501,0.032253,0.023094,0.071616,0.000353,0.000000,0.000000,0.000000,0.068059,0.000000,0.016640,0.029556,0.023188
1875.038521,0.018225,0.027171,0.016783,0.000000,0.054277,0.000000,0.000000,0.000000,0.005792,0.000000,0.008597,0.005177,0.024980,0.000000,0.006205,0.000964,0.037298,0.037035,0.000000,0.008354,0.026202,0.004288,0.029359,0.041639,0.030811,0.025720,0.012447,0.000000,0.018725,0.000000,0.020428,0.000000,0.024031,0.000000,0.010410,0.011832,0.000000,0.043602,0.000000,0.000000,0.031277,0.021408,0.036579,0.021728,0.023602,0.031782,0.035073,0.021994,0.043443,0.039959,0.043613,0.010382,0.002956,0.010586,0.015052,0.033028,0.013515,0.021266,0.013058,0.000000
1879.969183,0.000000,0.007466,0.007422,0.022842,0.026038,0.033794,0.006327,0.021113,0.004361,0.000000,0.008093,0.024585,0.019845,0.011930,0.006410,0.011352,0.022804,0.032096,0.019114,0.033854,0.004216,0.036207,0.030582,0.004123,0.012173,0.037791,0.016477,0.047846,0.026357,0.002380,0.017769,0.029298,0.016526,0.010208,0.000000,0.001336,0.000000,0.026146,0.000000,0.011849,0.022482,0.049768,0.029767,0.000000,0.000000,0.027040,0.018715,0.000000,0.045026,0.021164,0.038142,0.000000,0.000000,0.000000,0.000000,0.073455,0.025164,0.016324,0.022434,0.027661
1884.899846,0.024299,0.007714,0.003910,0.001179,0.000000,0.010899,0.000000,0.000000,0.011936,0.052247,0.031038,0.034261,0.005073,0.000000,0.011844,0.000000,0.014767,0.000000,0.000000,0.022295,0.020009,0.026220,0.002441,0.000000,0.006113,0.038206,0.013042,0.006825,0.031907,0.008778,0.043376,0.023223,0.002967,0.023774,0.022308,0.013600,0.000000,0.000000,0.000000,0.002373,0.000000,0.039516,0.014219,0.032037,0.004187,0.000000,0.042149,0.000000,0.026514,0.043953,0.042780,0.024294,0.000000,0.027206,0.001042,0.061006,0.000639,0.017497,0.002981,0.032369
1889.830508,0.000000,0.016701,0.000000,0.018676,0.027879,0.009795,0.015196,0.022989,0.026133,0.013649,0.000000,0.025127,0.009036,0.000000,0.000000,0.030288,0.000000,0.015583,0.000000,0.048911,0.004581,0.024661,0.058237,0.020560,0.000000,0.009252,0.018270,0.000000,0.021843,0.000000,0.036354,0.000000,0.000000,0.037423,0.040798,0.004600,0.020889,0.020978,0.002743,0.000000,0.034991,0.024651,0.037275,0.021655,0.000000,0.013922,0.019076,0.009375,0.020696,0.000000,0.050065,0.022719,0.030735,0.022081,0.000000,0.040360,0.029380,0.034640,0.024917,0.000000
1894.761171,0.000000,0.025613,0.013269,0.000000,0.015154,0.020485,0.000000,0.000000,0.023922,0.004862,0.013642,0.005182,0.028794,0.006538,0.022350,0.000000,0.013899,0.019093,0.013044,0.003568,0.010008,0.036476,0.009337,0.035059,0.000000,0.024652,0.022572,0.000000,0.000000,0.022053,0.000000,0.020603,0.015406,0.000000,0.010874,0.001578,0.005654,0.008566,0.031318,0.000000,0.007103,0.026457,0.058241,0.025883,0.030272,0.026938,0.010928,0.000000,0.000000,0.000000,0.051732,0.000000,0.000000,0.000000,0.023154,0.059951,0.000000,0.061605,0.031943,0.027065
1899.691834,0.032843,0.000000,0.035612,0.002770,0.000000,0.000000,0.000000,0.000000,0.002104,0.022752,0.000000,0.032291,0.000980,0.000000,0.011335,0.019380,0.000000,0.013005,0.011961,0.001775,0.009871,0.000366,0.043204,0.003742,0.018002,0.013282,0.034402,0.018647,0.023185,0.022907,0.000000,0.000000,0.018768,0.017761,0.000000,0.015957,0.000000,0.038886,0.022674,0.024631,0.058629,0.046063,0.029006,0.009541,0.033595,0.000000,0.015034,0.005204,0.033682,0.017261,0.017652,0.039066,0.000000,0.000000,0.000000,0.018805,0.024762,0.012375,0.048154,0.027422
1904.622496,0.030219,0.000000,0.000000,0.000000,0.000000,0.028468,0.000000,0.022254,0.000000,0.000000,0.008035,0.022590,0.001568,0.014595,0.017188,0.000000,0.014467,0.016956,0.038234,0.026768,0.000000,0.030370,0.000000,0.003515,0.011444,0.031569,0.000000,0.007751,0.004319,0.015707,0.012911,0.023682,0.013159,0.001928,0.007983,0.018910,0.026494,0.049025,0.000000,0.000000,0.008511,0.004577,0.014425,0.008123,0.012868,0.032805,0.019512,0.023943,0.024333,0.022609,0.019905,0.000000,0.032825,0.013445,0.010015,0.005670,0.039074,0.023523,0.030070,0.025289
1909.553159,0.014856,0.001687,0.041857,0.009809,0.000000,0.014926,0.000000,0.001741,0.050036,0.039116,0.002296,0.029762,0.022670,0.000000,0.010847,0.038898,0.023914,0.000000,0.000000,0.000000,0.027683,0.028544,0.000000,0.008765,0.000000,0.013835,0.016658,0.000000,0.000000,0.018923,0.025005,0.000000,0.000000,0.010188,0.025088,0.013904,0.005132,0.030770,0.000000,0.000000,0.024902,0.000000,0.025877,0.039309,0.023515,0.000000,0.029034,0.019212,0.015244,0.000000,0.032304,0.016354,0.019780,0.055194,0.018284,0.036039,0.000000,0.017334,0.024783,0.029491
1914.483821,0.000000,0.000000,0.029668,0.016362,0.026802,0.023262,0.019418,0.000000,0.028618,0.000000,0.000000,0.039450,0.015146,0.000000,0.021808,0.027026,0.000000,0.008786,0.020486,0.000000,0.019585,0.048602,0.016868,0.003756,0.000000,0.016784,0.036138,0.002384,0.011598,0.000000,0.003212,0.012309,0.012661,0.015480,0.026952,0.024629,0.015461,0.030575,0.000585,0.009793,0.019902,0.047476,0.005244,0.033621,0.007534,0.014949,0.000000,0.000000,0.000000,0.006349,0.054305,0.002725,0.001164,0.002063,0.000000,0.055590,0.021038,0.013459,0.028399,0.005904
1919.414484,0.010966,0.003586,0.006362,0.005801,0.021104,0.002605,0.000000,0.011185,0.016263,0.000000,0.025133,0.004671,0.031562,0.000000,0.000000,0.000000,0.011330,0.000000,0.040874,0.007874,0.026319,0.000000,0.000000,0.020157,0.016014,0.050086,0.032378,0.000421,0.026553,0.027123,0.011246,0.008753,0.000000,0.023609,0.000000,0.041094,0.007516,0.050680,0.000000,0.014130,0.024458,0.061601,0.058437,0.017704,0.000140,0.019683,0.000000,0.021135,0.000000,0.004677,0.043611,0.023239,0.000000,0.034052,0.000000,0.039955,0.040459,0.029855,0.026649,0.026875
1924.345146,0.005480,0.049682,0.028650,0.000000,0.017544,0.023954,0.014829,0.000000,0.017682,0.008183,0.001906,0.017590,0.013454,0.029271,0.039238,0.002621,0.023326,0.005444,0.036291,0.010228,0.000000,0.019032,0.023515,0.003982,0.060267,0.017041,0.000000,0.037463,0.018994,0.000000,0.041331,0.000000,0.005837,0.017004,0.009909,0.038448,0.000000,0.053518,0.043985,0.007636,0.065962,0.031545,0.000000,0.000977,0.035048,0.013119,0.038874,0.025450,0.011233,0.025147,0.019161,0.023766,0.006043,0.047109,0.024411,0.041045,0.003445,0.025593,0.015237,0.064648
1929.275809,0.029209,0.002084,0.000000,0.000000,0.027213,0.002067,0.000000,0.005840,0.002197,0.000000,0.008464,0.009933,0.020014,0.000000,0.017084,0.000000,0.010377,0.018434,0.004093,0.000000,0.023805,0.059402,0.000000,0.012268,0.000000,0.000000,0.013774,0.023808,0.017064,0.000000,0.033447,0.000000,0.007968,0.009681,0.000000,0.009558,0.003816,0.001914,0.015833,0.000000,0.016228,0.045072,0.003186,0.031279,0.009443,0.014772,0.011057,0.000000,0.034840,0.000000,0.037909,0.009553,0.011318,0.010505,0.021291,0.028655,0.012361,0.047666,0.000000,0.025158
1934.206471,0.058432,0.032885,0.000000,0.031363,0.032968,0.031974,0.008594,0.000000,0.000000,0.035991,0.010448,0.005328,0.000000,0.002263,0.018972,0.009933,0.001491,0.000000,0.000000,0.008105,0.020162,0.013511,0.018597,0.023266,0.000000,0.022399,0.013240,0.019406,0.047789,0.009023,0.000000,0.022747,0.000000,0.036835,0.000000,0.000000,0.009315,0.031336,0.000188,0.022517,0.039235,0.000000,0.040642,0.013412,0.034787,0.023509,0.038950,0.018724,0.019517,0.000000,0.036992,0.013173,0.028592,0.000000,0.000000,0.016905,0.009699,0.043137,0.013139,0.017116
1939.137134,0.021746,0.000000,0.000000,0.000000,0.000000,0.035168,0.000000,0.000000,0.005663,0.000000,0.002025,0.053881,0.000000,0.006821,0.021914,0.018667,0.000000,0.006831,0.002102,0.000000,0.000000,0.013042,0.005354,0.009422,0.025861,0.025571,0.012735,0.000000,0.021847,0.014403,0.026703,0.005063,0.000000,0.014939,0.008966,0.028277,0.022103,0.002357,0.000000,0.001565,0.020898,0.002674,0.018371,0.037165,0.052891,0.036000,0.029386,0.000000,0.004138,0.002364,0.019986,0.000000,0.016507,0.000000,0.000000,0.039331,0.000000,0.013597,0.030072,0.021563
1944.067797,0.003861,0.026657,0.007337,0.000000,0.016846,0.031288,0.000000,0.000000,0.007675,0.000000,0.040251,0.035988,0.006985,0.000000,0.030411,0.058448,0.000000,0.004091,0.016824,0.003118,0.000000,0.052338,0.000000,0.037751,0.003475,0.011479,0.000000,0.016455,0.033268,0.000000,0.023445,0.033402,0.000000,0.010073,0.013721,0.009889,0.012374,0.009756,0.000000,0.000000,0.014428,0.016568,0.000000,0.009854,0.000000,0.042449,0.023203,0.000000,0.034125,0.000000,0.016024,0.000000,0.000000,0.000000,0.037202,0.041057,0.010617,0.000000,0.033098,0.053525
1948.998459,0.000000,0.015575,0.008894,0.027880,0.007424,0.024210,0.000000,0.014217,0.000456,0.014983,0.006397,0.000000,0.000000,0.022080,0.024232,0.000000,0.000000,0.012137,0.014796,0.006780,0.012820,0.065162,0.019323,0.004841,0.000000,0.021688,0.023486,0.031682,0.022925,0.000000,0.017133,0.012984,0.000000,0.029656,0.000000,0.021691,0.017541,0.043941,0.000000,0.022436,0.034507,0.019958,0.039096,0.025367,0.021226,0.039561,0.039466,0.028590,0.039322,0.014986,0.000000,0.008068,0.006514,0.011509,0.009365,0.019112,0.042398,0.028502,0.025365,0.001717
1953.929122,0.016975,0.020310,0.005518,0.021096,0.000188,0.026362,0.017358,0.020279,0.000000,0.020819,0.018660,0.027464,0.014223,0.005598,0.015291,0.034126,0.025384,0.028443,0.017783,0.000234,0.000441,0.022966,0.011577,0.003176,0.022318,0.038501,0.000000,0.022666,0.046333,0.000000,0.030707,0.063545,0.000000,0.000000,0.000000,0.001572,0.000000,0.003702,0.000000,0.001844,0.026851,0.029206,0.043076,0.028525,0.005368,0.017548,0.014853,0.027702,0.024306,0.011602,0.000766,0.013285,0.000000,0.011483,0.000000,0.051243,0.009268,0.038512,0.018746,0.060788
1958.859784,0.014850,0.031682,0.016619,0.011127,0.012596,0.000000,0.010117,0.000000,0.006146,0.028723,0.000000,0.010978,0.023948,0.010447,0.007795,0.000360,0.009414,0.016173,0.022411,0.022899,0.011687,0.008357,0.007538,0.053794,0.008032,0.011433,0.046474,0.038863,0.010666,0.004162,0.031131,0.017098,0.019961,0.000000,0.000504,0.023236,0.000000,0.020717,0.000000,0.000000,0.017459,0.017754,0.000000,0.012507,0.017983,0.000000,0.029547,0.000000,0.015659,0.027741,0.009345,0.000000,0.000000,0.000000,0.008034,0.059270,0.035278,0.034570,0.012197,0.016385
1963.790447,0.000000,0.053113,0.000000,0.000000,0.020293,0.030061,0.003736,0.033500,0.022182,0.016912,0.006892,0.039728,0.008532,0.000000,0.000000,0.016290,0.000000,0.019056,0.000000,0.012438,0.000921,0.010541,0.030190,0.044258,0.000000,0.017317,0.020016,0.021301,0.038176,0.000000,0.064690,0.045806,0.000000,0.035117,0.000000,0.000000,0.007074,0.046008,0.000000,0.000000,0.003204,0.025036,0.033778,0.031682,0.000000,0.000000,0.032412,0.000000,0.024814,0.002439,0.057282,0.019039,0.039105,0.035204,0.004629,0.000000,0.000000,0.025198,0.016093,0.036082
1968.721109,0.020222,0.025062,0.023825,0.043883,0.017770,0.010140,0.021969,0.000000,0.002927,0.050310,0.009584,0.021861,0.003429,0.000000,0.014980,0.027500,0.007465,0.000000,0.000000,0.000392,0.037954,0.014081,0.020990,0.018480,0.000000,0.008198,0.006995,0.032410,0.049597,0.025341,0.024984,0.020344,0.000000,0.006871,0.035465,0.011068,0.004094,0.032030,0.027727,0.000734,0.028378,0.022846,0.040106,0.000000,0.021507,0.006400,0.036698,0.025245,0.017503,0.005796,0.030221,0.027416,0.000000,0.000000,0.014961,0.035022,0.008103,0.022253,0.000000,0.040312
1973.651772,0.000000,0.023853,0.000000,0.008603,0.000000,0.016821,0.010347,0.000000,0.012261,0.002271,0.009920,0.017573,0.026007,0.000000,0.005541,0.021309,0.000000,0.005489,0.000000,0.005139,0.000000,0.006203,0.022552,0.032185,0.010104,0.026565,0.019704,0.028223,0.010733,0.024886,0.008114,0.015607,0.000000,0.000000,0.000000,0.000000,0.009320,0.000000,0.000000,0.000000,0.082155,0.037320,0.055863,0.045336,0.000000,0.026403,0.000367,0.000000,0.030022,0.000000,0.045871,0.000000,0.000785,0.010722,0.034666,0.003075,0.000000,0.022388,0.058792,0.011272
1978.582435,0.038241,0.004150,0.003091,0.011380,0.013987,0.010045,0.016594,0.000000,0.000000,0.013942,0.005058,0.022965,0.006539,0.000000,0.005552,0.019102,0.000000,0.026743,0.000000,0.022417,0.000000,0.006891,0.039631,0.023411,0.013916,0.018583,0.011248,0.009841,0.035976,0.003727,0.012254,0.023884,0.009007,0.023962,0.014880,0.044148,0.000000,0.022211,0.016957,0.008296,0.018337,0.045541,0.030679,0.014845,0.016082,0.036260,0.017097,0.013504,0.000269,0.050782,0.031627,0.014367,0.024305,0.025412,0.032044,0.019993,0.000000,0.018983,0.016363,0.020829
1983.513097,0.037398,0.032228,0.007595,0.000000,0.059028,0.000000,0.020720,0.032288,0.008191,0.026175,0.017967,0.027081,0.024195,0.000000,0.054475,0.007648,0.029454,0.000000,0.009678,0.017899,0.000000,0.024306,0.014503,0.008143,0.000000,0.004581,0.000000,0.044164,0.000000,0.025961,0.033771,0.000535,0.000000,0.030929,0.006103,0.003571,0.003833,0.020015,0.000000,0.006178,0.032171,0.042111,0.035761,0.014753,0.018548,0.008187,0.045054,0.000000,0.042189,0.000000,0.023980,0.042116,0.013304,0.024051,0.000000,0.029063,0.015343,0.026176,0.024585,0.040869
1988.443760,0.037844,0.017355,0.000000,0.000000,0.003820,0.005536,0.005747,0.003023,0.009764,0.005151,0.043037,0.021183,0.045119,0.015517,0.000000,0.011172,0.028804,0.004306,0.017289,0.026540,0.000000,0.021969,0.030894,0.029537,0.030165,0.018174,0.007235,0.026661,0.023122,0.004036,0.055238,0.002576,0.000000,0.000000,0.004268,0.000000,0.000000,0.008050,0.014758,0.000000,0.010274,0.051435,0.023930,0.019045,0.025461,0.003013,0.030691,0.015762,0.020879,0.023991,0.055475,0.006348,0.004465,0.018813,0.000000,0.040247,0.036463,0.032154,0.030111,0.024469
1993.374422,0.009833,0.036817,0.000000,0.000000,0.000000,0.027125,0.001674,0.000000,0.000000,0.005579,0.013174,0.017036,0.019803,0.029272,0.012295,0.014186,0.000000,0.000000,0.058321,0.001428,0.002170,0.029768,0.008400,0.022895,0.000000,0.053177,0.014902,0.035036,0.030618,0.000000,0.031934,0.044124,0.006112,0.000000,0.000000,0.030999,0.002766,0.060712,0.000000,0.011053,0.083373,0.022912,0.035040,0.015917,0.011182,0.016732,0.042454,0.026242,0.061754,0.022725,0.024981,0.007260,0.000000,0.018373,0.000014,0.037747,0.002880,0.017214,0.005189,0.000000
1998.305085,0.027675,0.021111,0.000000,0.008875,0.027876,0.040824,0.012852,0.000000,0.000000,0.002523,0.013100,0.018464,0.023521,0.000000,0.033132,0.033593,0.000000,0.036135,0.021449,0.006386,0.011690,0.021853,0.026833,0.040533,0.037714,0.000000,0.000000,0.001089,0.002874,0.018368,0.030761,0.010881,0.003833,0.009489,0.000000,0.025622,0.000000,0.025375,0.008342,0.007526,0.000000,0.018127,0.053646,0.009866,0.016408,0.018691,0.045749,0.009273,0.000000,0.000000,0.041923,0.008170,0.000000,0.013958,0.036311,0.040627,0.037816,0.000461,0.002760,0.035138
2003.235747,0.016085,0.053290,0.014968,0.008607,0.033720,0.004138,0.000000,0.000000,0.019466,0.000000,0.008703,0.029446,0.015875,0.000000,0.028643,0.000000,0.011396,0.004050,0.011946,0.039961,0.000000,0.000059,0.025430,0.000000,0.018508,0.000000,0.021329,0.000756,0.000000,0.017098,0.026069,0.000000,0.000000,0.016508,0.000000,0.032795,0.000000,0.025369,0.015858,0.000000,0.010283,0.000000,0.035183,0.025652,0.005834,0.027463,0.007107,0.021197,0.004405,0.027050,0.032221,0.016674,0.021984,0.030034,0.026622,0.032514,0.009400,0.029488,0.009795,0.005576
2008.166410,0.011511,0.000000,0.025842,0.000000,0.031393,0.000000,0.013968,0.028987,0.000000,0.000000,0.060484,0.001906,0.011712,0.010640,0.033693,0.002336,0.000759,0.000000,0.037861,0.003299,0.018610,0.034538,0.006202,0.032073,0.009213,0.027064,0.028346,0.017112,0.018590,0.000000,0.013553,0.023664,0.000000,0.000205,0.000000,0.000000,0.006886,0.042918,0.045716,0.017342,0.000000,0.000000,0.010782,0.011369,0.000000,0.028827,0.017417,0.012341,0.000000,0.020779,0.015445,0.000000,0.007356,0.027017,0.000000,0.014344,0.006435,0.011280,0.021942,0.035803
2013.097072,0.012453,0.016730,0.025418,0.000000,0.002945,0.041562,0.026937,0.003149,0.020906,0.000944,0.044212,0.020922,0.012153,0.030095,0.000000,0.000000,0.000000,0.023339,0.000000,0.034072,0.035074,0.025888,0.000000,0.020593,0.018650,0.000000,0.027644,0.005907,0.011951,0.000000,0.022793,0.000000,0.024337,0.000000,0.000000,0.015128,0.000000,0.027532,0.000000,0.007133,0.033333,0.040792,0.020739,0.017055,0.000176,0.011293,0.044150,0.024134,0.020718,0.000000,0.018376,0.015911,0.015153,0.000000,0.000000,0.034368,0.000000,0.027116,0.035187,0.026002
2018.027735,0.000000,0.037992,0.000000,0.000000,0.041125,0.000000,0.022392,0.036895,0.004583,0.000000,0.025580,0.018991,0.008585,0.000000,0.000000,0.000000,0.000000,0.032031,0.017989,0.019125,0.031327,0.011289,0.000000,0.005269,0.001972,0.055599,0.029515,0.031603,0.021119,0.000000,0.000163,0.015973,0.000000,0.019401,0.006063,0.031922,0.000772,0.001140,0.000000,0.000413,0.023679,0.034948,0.058116,0.025298,0.002216,0.000000,0.027614,0.000000,0.027280,0.000000,0.038212,0.000879,0.021107,0.017115,0.000000,0.021312,0.000000,0.015911,0.010058,0.000000
2022.958398,0.000000,0.015870,0.001092,0.000000,0.009083,0.052835,0.000183,0.001101,0.023395,0.017741,0.028227,0.012888,0.026114,0.013832,0.022624,0.000000,0.003388,0.021179,0.029729,0.000000,0.047170,0.016848,0.000000,0.009961,0.011503,0.000000,0.031647,0.027867,0.023079,0.028075,0.034749,0.035114,0.022632,0.019545,0.000000,0.005247,0.014014,0.024880,0.000000,0.009743,0.028634,0.027049,0.000000,0.018767,0.005084,0.007563,0.001947,0.000000,0.009493,0.005828,0.020440,0.018988,0.000000,0.008852,0.027472,0.039009,0.000000,0.000000,0.012137,0.042463
2027.889060,0.032998,0.007980,0.000000,0.000000,0.002850,0.016461,0.000000,0.000000,0.006110,0.000000,0.003268,0.033509,0.000000,0.000000,0.006192,0.031894,0.000000,0.029972,0.026302,0.000000,0.032100,0.027368,0.026135,0.010436,0.042361,0.000000,0.021373,0.042622,0.032713,0.001665,0.030003,0.038014,0.011869,0.000000,0.011983,0.015458,0.028954,0.032468,0.000000,0.000000,0.020709,0.020648,0.011121,0.008337,0.013562,0.000000,0.026093,0.000000,0.023410,0.003683,0.050057,0.000000,0.000000,0.003103,0.028311,0.026097,0.008555,0.019332,0.006479,0.029784
2032.819723,0.015306,0.017510,0.023515,0.017758,0.012385,0.000000,0.006071,0.019906,0.000000,0.047994,0.013161,0.000000,0.002868,0.000000,0.042350,0.051298,0.011568,0.016149,0.019268,0.015444,0.011940,0.023127,0.013803,0.000000,0.002471,0.012367,0.031906,0.031204,0.045719,0.057579,0.024931,0.047614,0.000016,0.000000,0.017180,0.004734,0.008658,0.027864,0.000000,0.000000,0.049130,0.004143,0.009991,0.036432,0.014908,0.012088,0.025240,0.000000,0.023794,0.000000,0.020992,0.006161,0.016870,0.034939,0.000000,0.029560,0.042576,0.022440,0.026150,0.047510
2037.750385,0.022692,0.000000,0.000000,0.022329,0.021440,0.033347,0.004832,0.000000,0.010715,0.041466,0.019627,0.015083,0.018813,0.017270,0.015698,0.036711,0.003598,0.010063,0.005403,0.000000,0.043381,0.019511,0.010914,0.007483,0.027497,0.040456,0.010278,0.000329,0.025710,0.000000,0.006629,0.035959,0.000000,0.004983,0.000000,0.003121,0.016198,0.043950,0.001790,0.001786,0.045807,0.000000,0.046306,0.056898,0.029446,0.063456,0.008373,0.001024,0.005934,0.000000,0.039133,0.013802,0.026300,0.011187,0.000000,0.000000,0.042527,0.036830,0.025295,0.028802
2042.681048,0.036875,0.024551,0.037787,0.052508,0.036310,0.046149,0.026986,0.000463,0.006393,0.030812,0.018060,0.006951,0.000000,0.000000,0.015150,0.000000,0.000000,0.004489,0.000000,0.000000,0.024787,0.035382,0.024845,0.031943,0.000000,0.035635,0.016344,0.037776,0.000000,0.018031,0.017201,0.026721,0.030135,0.000000,0.017253,0.033133,0.011897,0.040721,0.000000,0.000000,0.042168,0.015781,0.006094,0.012045,0.045421,0.037320,0.010950,0.000000,0.019520,0.021234,0.028471,0.025548,0.009330,0.014066,0.009151,0.033903,0.030607,0.033377,0.036655,0.014593
2047.611710,0.000000,0.066395,0.006810,0.017399,0.034745,0.000000,0.000243,0.032953,0.024166,0.007216,0.000858,0.030508,0.005717,0.000000,0.019591,0.013068,0.008248,0.003298,0.009071,0.000000,0.045095,0.040705,0.029414,0.000000,0.012515,0.031604,0.033934,0.009065,0.030091,0.012968,0.011780,0.024820,0.000000,0.014196,0.005100,0.000000,0.031833,0.034459,0.000000,0.030239,0.000000,0.021730,0.014540,0.037932,0.000000,0.021742,0.034631,0.024760,0.000000,0.000000,0.025659,0.004929,0.023435,0.029216,0.015762,0.018640,0.012748,0.029075,0.044380,0.000000
2052.542373,0.004825,0.043134,0.001472,0.000000,0.023170,0.043809,0.003383,0.000013,0.004254,0.000493,0.002258,0.013524,0.000000,0.014602,0.006804,0.000000,0.000000,0.001732,0.000938,0.025366,0.009294,0.016396,0.041373,0.011177,0.030253,0.026864,0.043012,0.007611,0.025117,0.003197,0.027312,0.020379,0.000000,0.019318,0.000000,0.009349,0.039709,0.022443,0.005921,0.008050,0.004649,0.000000,0.021182,0.010192,0.013553,0.055260,0.030874,0.001554,0.012163,0.000000,0.035965,0.014430,0.000000,0.000000,0.010865,0.032098,0.019500,0.028981,0.031145,0.025958
2057.473035,0.022143,0.002618,0.021725,0.000000,0.040427,0.010722,0.020372,0.025682,0.005320,0.032999,0.025186,0.022271,0.015152,0.002166,0.013873,0.019982,0.033930,0.019103,0.024679,0.005995,0.000000,0.021635,0.005738,0.000000,0.000000,0.044563,0.003223,0.021983,0.020850,0.022229,0.016946,0.014390,0.000000,0.042238,0.012477,0.018996,0.000000,0.026171,0.000000,0.016424,0.023072,0.050178,0.032553,0.017951,0.018555,0.000000,0.000000,0.060287,0.009732,0.015168,0.022011,0.000000,0.003565,0.000000,0.000000,0.021030,0.034279,0.044732,0.018088,0.006189
2062.403698,0.026093,0.006917,0.034241,0.000000,0.025161,0.042581,0.000000,0.004688,0.027905,0.014306,0.021641,0.027977,0.022461,0.000000,0.000000,0.035298,0.000000,0.010487,0.009474,0.004631,0.000000,0.002473,0.026311,0.007674,0.019017,0.000000,0.000000,0.020759,0.046419,0.000000,0.028444,0.056178,0.000000,0.016750,0.024045,0.009525,0.013909,0.060006,0.000000,0.035158,0.037156,0.014221,0.033653,0.003686,0.006656,0.022616,0.001389,0.017225,0.007522,0.037213,0.015887,0.006496,0.000031,0.003093,0.001709,0.061462,0.000000,0.006602,0.013042,0.017714
2067.334361,0.012295,0.015408,0.021860,0.000000,0.039882,0.009018,0.004328,0.000000,0.033451,0.021115,0.000000,0.000000,0.032627,0.000236,0.011131,0.022672,0.006371,0.014114,0.022390,0.011247,0.015860,0.019123,0.029176,0.025121,0.000000,0.026668,0.046709,0.039634,0.023064,0.006267,0.038543,0.013822,0.000000,0.026356,0.000000,0.023768,0.006732,0.000000,0.018897,0.029111,0.000000,0.034296,0.001409,0.012604,0.022840,0.024976,0.012395,0.000000,0.000736,0.000000,0.016380,0.014473,0.000000,0.000000,0.016669,0.051784,0.008557,0.052991,0.027307,0.000000
2072.265023,0.037656,0.040830,0.034682,0.000000,0.000000,0.000000,0.038008,0.013934,0.026159,0.000000,0.017837,0.029217,0.016267,0.011603,0.003136,0.027942,0.014021,0.023460,0.000000,0.008554,0.022309,0.030575,0.000000,0.017220,0.000000,0.046999,0.029558,0.071895,0.012088,0.000000,0.044549,0.045487,0.003317,0.000000,0.000000,0.000000,0.030316,0.045776,0.000000,0.040603,0.049942,0.050038,0.001446,0.009580,0.000000,0.002993,0.018277,0.006328,0.026272,0.000000,0.031427,0.042128,0.017957,0.012929,0.012802,0.066545,0.025830,0.052063,0.019331,0.000000
